Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,ECM-receptor interaction,2/88,0.0016829074036537,0.0521701295132658,0,0,38.565891472868216,246.32931092995028,SPP1;CD44
KEGG_2021_Human,Epstein-Barr virus infection,2/202,0.0085278008702042,0.0921276359897914,0,0,16.488333333333333,78.55740712825308,VIM;CD44
KEGG_2021_Human,Nitrogen metabolism,1/17,0.0118381886593292,0.0921276359897914,0,0,96.0096153846154,425.9394239533148,GLUL
KEGG_2021_Human,Arginine biosynthesis,1/22,0.0152951779293368,0.0921276359897914,0,0,73.13186813186813,305.7071272789262,GLUL
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,1/23,0.015985227036696,0.0921276359897914,0,0,69.8041958041958,288.7164567086745,AQP1
KEGG_2021_Human,MicroRNAs in cancer,2/310,0.0192712479668301,0.0921276359897914,0,0,10.648268398268398,42.05151369918778,VIM;CD44
KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,1/30,0.02080301457834,0.0921276359897914,0,0,52.93633952254642,205.00430545239047,GLUL
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",1/37,0.025598893875467,0.0991957137674349,0,0,42.62820512820513,156.2411590204543,GLUL
KEGG_2021_Human,Type I diabetes mellitus,1/43,0.0296922795635159,0.1022734073854439,0,0,36.527472527472526,128.46230708138887,CPE
KEGG_2021_Human,GnRH secretion,1/64,0.0438937307216496,0.1135686122562873,0,0,24.326007326007325,76.04270426665417,SPP1
KEGG_2021_Human,Glycolysis / Gluconeogenesis,1/67,0.0459066810912919,0.1135686122562873,0,0,23.216783216783217,71.53426658516943,ENO1
KEGG_2021_Human,Renin secretion,1/69,0.0472464610426502,0.1135686122562873,0,0,22.5316742081448,68.77517598546079,AQP1
KEGG_2021_Human,RNA degradation,1/79,0.0539191961302489,0.1135686122562873,0,0,19.633136094674555,57.33403323345184,ENO1
KEGG_2021_Human,GABAergic synapse,1/89,0.0605485153373022,0.1135686122562873,0,0,17.393356643356643,48.77636968918565,GLUL
KEGG_2021_Human,Bile secretion,1/90,0.0612090694238439,0.1135686122562873,0,0,17.197061365600693,48.03930144720859,AQP1
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,1/97,0.0658208864689768,0.1135686122562873,0,0,15.9375,43.36303795043664,GSN
KEGG_2021_Human,Hematopoietic cell lineage,1/99,0.0671346793118268,0.1135686122562873,0,0,15.610675039246468,42.165284659663705,CD44
KEGG_2021_Human,Longevity regulating pathway,1/102,0.0691021520388372,0.1135686122562873,0,0,15.144706778370145,40.46922209874876,CRYAB
KEGG_2021_Human,Toll-like receptor signaling pathway,1/104,0.0704116591696319,0.1135686122562873,0,0,14.849141150112024,39.400657913218666,SPP1
KEGG_2021_Human,HIF-1 signaling pathway,1/109,0.0736779473595583,0.1135686122562873,0,0,14.158119658119658,36.92510869837499,ENO1
KEGG_2021_Human,Glutamatergic synapse,1/114,0.0769335760445817,0.1135686122562873,0,0,13.528250510551397,34.697431128919675,GLUL
KEGG_2021_Human,Apelin signaling pathway,1/137,0.091773081302606,0.1293166145627631,0,0,11.22737556561086,26.815870864611973,SPP1
KEGG_2021_Human,Necroptosis,1/159,0.1057598258710931,0.1425458522610385,0,0,9.65335929892892,21.6870878501383,GLUL
KEGG_2021_Human,Protein processing in endoplasmic reticulum,1/171,0.1133043947246321,0.1463515098526499,0,0,8.966515837104073,19.52617820756177,CRYAB
KEGG_2021_Human,Focal adhesion,1/201,0.1319080101902192,0.1542662447270342,0,0,7.61,15.41520024287621,SPP1
KEGG_2021_Human,Viral carcinogenesis,1/203,0.1331352721403634,0.1542662447270342,0,0,7.533891850723534,15.191261053858508,GSN
KEGG_2021_Human,Proteoglycans in cancer,1/205,0.1343609228267717,0.1542662447270342,0,0,7.459276018099548,14.972450123725842,CD44
KEGG_2021_Human,Regulation of actin cytoskeleton,1/218,0.1422885124519781,0.15753371021469,0,0,7.007798652959943,13.664496115479665,GSN
KEGG_2021_Human,Shigellosis,1/246,0.1591348899679038,0.1701097099656902,0,0,6.198116169544741,11.392156559255088,CD44
KEGG_2021_Human,Human papillomavirus infection,1/331,0.2084124557019848,0.2153595375587177,0,0,4.581818181818182,7.185373146665675,SPP1
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.2212776496354065,0.2212776496354065,0,0,4.278274133798213,6.453079312472533,SPP1
