Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Mineral absorption,6/60,6.370769860222582e-08,7.708631530869325e-06,0,0,34.50694444444444,571.7441968701833,MT2A;MT1F;MT1X;ATP1A2;ATP1B2;MT1E
KEGG_2021_Human,Type I diabetes mellitus,5/43,3.942780545227655e-07,2.3853822298627312e-05,0,0,40.26720647773279,593.788660864794,HLA-C;CPE;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Antigen processing and presentation,5/78,7.86562718262531e-06,0.0002807928103075884,0,0,20.92413066385669,245.92148096783032,CD74;HLA-DRA;HLA-C;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Allograft rejection,4/38,9.28240695231697e-06,0.0002807928103075884,0,0,35.46524064171123,410.9495632308488,HLA-C;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Graft-versus-host disease,4/42,1.3927804922765838e-05,0.00033705287913093326,0,0,31.725677830940988,354.7445804007283,HLA-C;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Autoimmune thyroid disease,4/53,3.539611235535344e-05,0.0006873906329567808,0,0,24.589981447124305,252.02047145003735,HLA-C;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Tuberculosis,6/180,3.976640025369806e-05,0.0006873906329567808,0,0,10.64439655172414,107.85422263694156,C3;CD74;HLA-DRA;CTSD;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Viral myocarditis,4/60,5.786766005786725e-05,0.0008752483583752422,0,0,21.50865800865801,209.86754460661535,HLA-C;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Leishmaniasis,4/77,0.00015356744758848547,0.0020646290175785,0,0,16.485678704856788,144.76685577490605,C3;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Asthma,3/31,0.0001720293598699515,0.0020815552544264,0,0,31.826226012793175,275.86480670614424,HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Phagosome,5/152,0.0001930180392690366,0.0021231984319594,0,0,10.352171637885924,88.53929689989569,C3;HLA-DRA;HLA-C;HLA-DRB1;HLA-DPA1
KEGG_2021_Human,Staphylococcus aureus infection,4/95,0.0003445714354475394,0.0034744286407626,0,0,13.212787212787212,105.3483156273962,C3;HLA-DRA;HLA-DRB1;HLA-DPA1
