Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Ribosome,19/158,5.766490529583216e-26,2.6525856436082794e-24,0,0,66.01491489735041,3836.466598943713,RPL4;RPL5;RPS7;RPS8;RPL12;RPL22;RPL11;RPS3A;RPSA;RPL8;RPL6;RPS4X;RPL7A;RPS2;RPL29;RPS27A;RPL18;RPL17;RPL19
KEGG_2021_Human,Coronavirus disease,19/232,1.0671929472429614e-22,2.4545437786588117e-21,0,0,42.91915721974121,2171.3591460848866,RPL4;RPL5;RPS7;RPS8;RPL12;RPL22;RPL11;RPS3A;RPSA;RPL8;RPL6;RPS4X;RPL7A;RPS2;RPL29;RPS27A;RPL18;RPL17;RPL19
KEGG_2021_Human,Parkinson disease,4/249,0.0066280985587781,0.0952844595685392,0,0,5.74198250728863,28.804295279859755,TUBA1B;TUBB;RPS27A;COX7C
KEGG_2021_Human,Arginine and proline metabolism,2/50,0.0098843204040546,0.0952844595685392,0,0,14.290229885057473,65.97521300057967,ODC1;CKB
KEGG_2021_Human,Spliceosome,3/150,0.0103570064748412,0.0952844595685392,0,0,7.086645184389545,32.3866207064505,LSM7;SNRPG;HNRNPC
KEGG_2021_Human,Amyotrophic lateral sclerosis,4/364,0.0236811243917054,0.1815552870030754,0,0,3.884920634920635,14.541557026197294,TUBA1B;TUBB;HNRNPA2B1;COX7C
KEGG_2021_Human,Gap junction,2/88,0.0287269036707251,0.1887767955504795,0,0,7.960705693664796,28.259877790933693,TUBA1B;TUBB
KEGG_2021_Human,Protein digestion and absorption,2/103,0.0383145827201954,0.1984146033555933,0,0,6.773301468077842,22.093999395762715,ELN;COL9A2
KEGG_2021_Human,Salmonella infection,3/249,0.038820248482616,0.1984146033555933,0,0,4.213521608900299,13.688945044391907,TUBA1B;TUBB;DYNLL1
KEGG_2021_Human,Thiamine metabolism,1/15,0.0440820585634856,0.2027774693920339,0,0,24.12348668280872,75.30634662640054,AK1
KEGG_2021_Human,Prion disease,3/273,0.0487266695298773,0.203766072579487,0,0,3.834307992202729,11.585471910857835,TUBA1B;TUBB;COX7C
KEGG_2021_Human,Pathways of neurodegeneration,4/475,0.0541100805162636,0.207421975312344,0,0,2.952532605398848,8.611754537236658,TUBA1B;TUBB;RPS27A;COX7C
KEGG_2021_Human,Huntington disease,3/306,0.0641671131213955,0.2195034078486029,0,0,3.410977939899253,9.3674474772637,TUBA1B;TUBB;COX7C
KEGG_2021_Human,Protein export,1/23,0.0668053849974009,0.2195034078486029,0,0,15.345146379044683,41.52353011470704,SRP14
KEGG_2021_Human,Phagosome,2/152,0.076323713214089,0.2340593871898729,0,0,4.549425287356322,11.704632174727754,TUBA1B;TUBB
KEGG_2021_Human,Alzheimer disease,3/369,0.0990218056723979,0.284687691308144,0,0,2.81478285878631,6.508946649859997,TUBA1B;TUBB;COX7C
KEGG_2021_Human,Pathogenic Escherichia coli infection,2/197,0.1180712402587228,0.3167799556268161,0,0,3.491600353669319,7.459689301804204,TUBA1B;TUBB
KEGG_2021_Human,Vasopressin-regulated water reabsorption,1/44,0.123957373940928,0.3167799556268161,0,0,7.842727631060307,16.374184239115326,DYNLL1
KEGG_2021_Human,Hedgehog signaling pathway,1/56,0.1550553648708816,0.3562999420642351,0,0,6.12788906009245,11.422219957998047,BOC
KEGG_2021_Human,Glutathione metabolism,1/57,0.1575973125085249,0.3562999420642351,0,0,6.018159806295399,11.119827020699836,ODC1
KEGG_2021_Human,VEGF signaling pathway,1/59,0.1626586692032377,0.3562999420642351,0,0,5.810052600818235,10.551644242584764,HSPB1
KEGG_2021_Human,Mitophagy,1/68,0.1850671870573581,0.3869586638472033,0,0,5.027321022008601,8.48127328991471,RPS27A
KEGG_2021_Human,RNA degradation,1/79,0.2116557470040838,0.4118308515709868,0,0,4.315949587136028,6.70178130963921,LSM7
KEGG_2021_Human,MAPK signaling pathway,2/294,0.2205362375840552,0.4118308515709868,0,0,2.320264525271611,3.5075282322354497,STMN1;HSPB1
KEGG_2021_Human,Cardiac muscle contraction,1/87,0.2304552422279682,0.4118308515709868,0,0,3.912889239258967,5.742942106486769,COX7C
KEGG_2021_Human,ECM-receptor interaction,1/88,0.2327739595836012,0.4118308515709868,0,0,3.8677186830313657,5.637924894809464,COL9A2
KEGG_2021_Human,Amoebiasis,1/102,0.264523634281119,0.4506698954419065,0,0,3.3292498741399563,4.427318638915545,HSPB1
KEGG_2021_Human,Ribosome biogenesis in eukaryotes,1/108,0.277731791604688,0.4562736576362731,0,0,3.141612545540948,4.024717976625157,RAN
KEGG_2021_Human,Neurotrophin signaling pathway,1/119,0.3013436953684434,0.4779934478258069,0,0,2.84717035334674,3.4151917166377954,BEX3
KEGG_2021_Human,Purine metabolism,1/129,0.3221493937030271,0.485492564213959,0,0,2.6234110169491527,2.971642294781044,AK1
KEGG_2021_Human,Oxidative phosphorylation,1/133,0.3303000004487687,0.485492564213959,0,0,2.5434001027221367,2.8174614980805,COX7C
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.3443322971648213,0.485492564213959,0,0,2.4144616510181685,2.574173720436597,RPS27A
KEGG_2021_Human,Apoptosis,1/142,0.3482881438926227,0.485492564213959,0,0,2.3799735545137635,2.5102179455236557,TUBA1B
KEGG_2021_Human,Non-alcoholic fatty liver disease,1/155,0.3734351095815957,0.5052357364927472,0,0,2.1776359233986358,2.1449953942099538,COX7C
KEGG_2021_Human,Tight junction,1/169,0.3994497311734497,0.5249910752565339,0,0,1.9947538337368849,1.830520466594284,TUBA1B
KEGG_2021_Human,Axon guidance,1/182,0.4226535595748606,0.5270306187536876,0,0,1.8502668789212475,1.5934543574455675,BOC
KEGG_2021_Human,RNA transport,1/186,0.4296141650482644,0.5270306187536876,0,0,1.8098946404031149,1.5291216373448957,RAN
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.4415972001532204,0.5270306187536876,0,0,1.7432909604519775,1.424891286204566,RPS27A
KEGG_2021_Human,Focal adhesion,1/201,0.4549891606707772,0.5270306187536876,0,0,1.672881355932203,1.317363425656483,COL9A2
KEGG_2021_Human,Diabetic cardiomyopathy,1/203,0.458287494568424,0.5270306187536876,0,0,1.6561503607987915,1.2922255195119,COX7C
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.4839770359038812,0.542998625648257,0,0,1.533354066241642,1.112782370042772,RAN
KEGG_2021_Human,Thermogenesis,1/232,0.5039644210200586,0.5519610325457784,0,0,1.4461075647516326,0.9909446398715714,COX7C
KEGG_2021_Human,Shigellosis,1/246,0.524638198101331,0.5612408630851448,0,0,1.3625043237634036,0.8788785096203708,RPS27A
KEGG_2021_Human,MicroRNAs in cancer,1/310,0.6088549977264024,0.6365302248957843,0,0,1.07679227689101,0.5342775572230495,STMN1
KEGG_2021_Human,Human papillomavirus infection,1/331,0.6331487822011995,0.647218755139004,0,0,1.007190549563431,0.4603362810225049,COL9A2
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.6580553647727202,0.6580553647727202,0,0,0.940461900417727,0.3935515273095268,COL9A2
