Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,1/53,0.00792925705799,0.0170519746273773,0,0,191.77884615384616,927.6718550806612,CALB1
KEGG_2021_Human,Glutathione metabolism,1/57,0.0085259873136886,0.0170519746273773,0,0,178.04464285714286,848.3179948344085,PRDX6
KEGG_2021_Human,Apelin signaling pathway,1/137,0.020410415306419,0.0242523103555676,0,0,73.01838235294117,284.1663654413698,CCN2
KEGG_2021_Human,Hippo signaling pathway,1/163,0.0242523103555676,0.0242523103555676,0,0,61.21913580246913,227.68886640394177,CCN2
