Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Ribosome	14/158	1.992243e-09	3.845029e-07	0	0	9.405651e+00	1.884329e+02	RPL4;RPL5;RPS7;RPS5;RPL22;RPLP0;RPL11;RPL36A;RPL35A;RPL10A;RPL8;RPL6;RPS4X;RPS13
KEGG_2021_Human	Coronavirus disease	14/232	2.586870e-07	2.496329e-05	0	0	6.189497e+00	9.388011e+01	RPL4;RPL5;RPS7;RPS5;RPL22;RPL11;RPLP0;RPL36A;RPL35A;RPL8;RPL10A;RPL6;RPS4X;RPS13
KEGG_2021_Human	Parkinson disease	13/249	3.514481e-06	2.260983e-04	0	0	5.278145e+00	6.628621e+01	NDUFA4;NDUFB2;NDUFC2;UQCR11;PARK7;TUBB4B;COX6A1;GNAI2;SEM1;TUBA1A;UQCRQ;CALM1;CALM2
KEGG_2021_Human	Oxidative phosphorylation	9/133	1.501363e-05	7.244077e-04	0	0	6.859918e+00	7.619003e+01	UQCRQ;NDUFA4;NDUFB2;NDUFC2;UQCR11;COX6A1;ATP6V0E2;ATP5MF;ATP6V1F
KEGG_2021_Human	Huntington disease	13/306	3.168229e-05	1.222936e-03	0	0	4.238941e+00	4.391438e+01	NDUFA4;NDUFB2;SLC1A3;NDUFC2;UQCR11;TUBB4B;COX6A1;SOD1;SEM1;TUBA1A;UQCRQ;POLR2J;POLR2L
KEGG_2021_Human	Prion disease	12/273	4.607759e-05	1.482162e-03	0	0	4.378357e+00	4.371870e+01	SEM1;PRNP;TUBA1A;UQCRQ;NDUFA4;NDUFB2;NDUFC2;UQCR11;HSPA2;TUBB4B;COX6A1;SOD1
KEGG_2021_Human	Amyotrophic lateral sclerosis	13/364	1.820192e-04	5.018528e-03	0	0	3.527959e+00	3.038066e+01	FUS;NDUFA4;NDUFB2;NDUFC2;UQCR11;TUBB4B;COX6A1;SOD1;SEM1;TUBA1A;UQCRQ;HNRNPA2B1;HNRNPA1
KEGG_2021_Human	Pathways of neurodegeneration	15/475	2.253526e-04	5.436632e-03	0	0	3.119296e+00	2.619536e+01	PRNP;FUS;NDUFA4;NDUFB2;NDUFC2;UQCR11;PARK7;TUBB4B;COX6A1;SOD1;SEM1;TUBA1A;UQCRQ;CALM1;CALM2
KEGG_2021_Human	cAMP signaling pathway	9/216	6.070009e-04	1.301680e-02	0	0	4.091973e+00	3.030916e+01	ADCYAP1R1;VIPR2;PPP1R1B;ATP1A2;SSTR1;CALM1;ATP1B1;CALM2;GNAI2
KEGG_2021_Human	Alzheimer disease	12/369	7.384691e-04	1.425245e-02	0	0	3.185243e+00	2.296857e+01	PSENEN;SEM1;TUBA1A;UQCRQ;NDUFA4;NDUFB2;NDUFC2;UQCR11;CALM1;TUBB4B;COX6A1;CALM2
KEGG_2021_Human	Renin secretion	5/69	9.182770e-04	1.611159e-02	0	0	7.266731e+00	5.081633e+01	ADCYAP1R1;CALM1;CALM2;AQP1;GNAI2
KEGG_2021_Human	Gastric acid secretion	5/76	1.419983e-03	2.283805e-02	0	0	6.547967e+00	4.293574e+01	ATP1A2;ATP1B1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	3/23	1.900547e-03	2.821581e-02	0	0	1.385257e+01	8.679485e+01	ATP1A2;ATP1B1;AQP1
KEGG_2021_Human	Cardiac muscle contraction	5/87	2.580296e-03	3.557122e-02	0	0	5.666417e+00	3.377100e+01	UQCRQ;ATP1A2;UQCR11;COX6A1;ATP1B1
KEGG_2021_Human	Thermogenesis	8/232	3.922214e-03	4.976616e-02	0	0	3.342276e+00	1.851988e+01	UQCRQ;RHEB;NDUFA4;NDUFB2;NDUFC2;UQCR11;COX6A1;ATP5MF
KEGG_2021_Human	Circadian entrainment	5/97	4.125692e-03	4.976616e-02	0	0	5.047939e+00	2.771582e+01	ADCYAP1R1;GNB2;CALM1;CALM2;GNAI2
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	6/150	5.974730e-03	6.783076e-02	0	0	3.878160e+00	1.985702e+01	PPP1R1A;ATP1A2;ATP1B1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Non-alcoholic fatty liver disease	6/155	6.981872e-03	7.486118e-02	0	0	3.747066e+00	1.860208e+01	UQCRQ;NDUFA4;NDUFB2;NDUFC2;UQCR11;COX6A1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	7/212	8.565387e-03	8.700630e-02	0	0	3.183415e+00	1.515314e+01	GNB2;AP1S2;ELOB;CALM1;CALM2;SKP1;GNAI2
KEGG_2021_Human	cGMP-PKG signaling pathway	6/167	9.892732e-03	9.455559e-02	0	0	3.465662e+00	1.599734e+01	ATP1A2;ATP1B1;CALM1;CALM2;GTF2I;GNAI2
KEGG_2021_Human	Synaptic vesicle cycle	4/78	1.028843e-02	9.455559e-02	0	0	5.001650e+00	2.289122e+01	SLC6A13;SLC1A3;ATP6V0E2;ATP6V1F
KEGG_2021_Human	Dopaminergic synapse	5/132	1.463432e-02	1.283829e-01	0	0	3.650275e+00	1.542017e+01	GNB2;PPP1R1B;CALM1;CALM2;GNAI2
KEGG_2021_Human	Arginine and proline metabolism	3/50	1.698427e-02	1.365818e-01	0	0	5.886657e+00	2.399088e+01	ODC1;CKB;SAT1
