Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Antigen processing and presentation,3/78,6.713763279208228e-06,0.0002736179980411261,0,0,113.8,1355.511734447514,CD74;HLA-B;HLA-DRA
KEGG_2021_Human,Staphylococcus aureus infection,3/95,1.216079991293894e-05,0.0002736179980411261,0,0,92.69254658385093,1049.0286994545884,C3;HLA-DRA;CFB
KEGG_2021_Human,Phagosome,3/152,4.9662454737667565e-05,0.0007390976643675007,0,0,57.06903163950144,565.5690184374416,C3;HLA-B;HLA-DRA
KEGG_2021_Human,Herpes simplex virus 1 infection,4/498,7.079005473277629e-05,0.0007390976643675007,0,0,26.31039136302294,251.41662827732443,C3;CD74;HLA-B;HLA-DRA
KEGG_2021_Human,Tuberculosis,3/180,8.212196270750007e-05,0.0007390976643675007,0,0,47.973365617433416,451.30008538763286,C3;CD74;HLA-DRA
KEGG_2021_Human,Allograft rejection,2/38,0.00015666537518096716,0.0011304453460742,0,0,138.56944444444446,1214.0621082192192,HLA-B;HLA-DRA
KEGG_2021_Human,Graft-versus-host disease,2/42,0.00019167176285246336,0.0011304453460742,0,0,124.6875,1067.2908627311958,HLA-B;HLA-DRA
KEGG_2021_Human,Type I diabetes mellitus,2/43,0.0002009680615243086,0.0011304453460742,0,0,121.64024390243902,1035.4461013159446,HLA-B;HLA-DRA
KEGG_2021_Human,Autoimmune thyroid disease,2/53,0.00030586608976532464,0.0015293304488266,0,0,97.74019607843135,790.9491626745274,HLA-B;HLA-DRA
KEGG_2021_Human,Viral myocarditis,2/60,0.00039214360539410807,0.0017646462242734,0,0,85.91379310344827,673.8976935048315,HLA-B;HLA-DRA
KEGG_2021_Human,Glycolysis / Gluconeogenesis,2/67,0.0004889339976743091,0.0020001845359403,0,0,76.63461538461539,584.2073646335838,TPI1;ENO1
KEGG_2021_Human,Leishmaniasis,2/77,0.000645324195743907,0.0024199657340396,0,0,66.38333333333334,487.6358845330483,C3;HLA-DRA
KEGG_2021_Human,Complement and coagulation cascades,2/85,0.0007856794992100311,0.0027196598049578,0,0,59.96084337349398,428.6577674110207,C3;CFB
KEGG_2021_Human,Systemic lupus erythematosus,2/135,0.0019642369668042,0.0063136188218709,0,0,37.32518796992481,232.63488584478785,C3;HLA-DRA
KEGG_2021_Human,Cell adhesion molecules,2/148,0.0023541173283238,0.0070623519849714,0,0,33.97945205479452,205.62969286743447,HLA-B;HLA-DRA
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,2/193,0.0039618019719228,0.0109310689656857,0,0,25.914921465968582,143.33688999602214,C3;HLA-B
KEGG_2021_Human,Epstein-Barr virus infection,2/202,0.0043305050395234,0.0109310689656857,0,0,24.7375,134.6232339962028,HLA-B;HLA-DRA
KEGG_2021_Human,Viral carcinogenesis,2/203,0.0043724275862743,0.0109310689656857,0,0,24.61318407960199,133.70956972525602,C3;HLA-B
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,2/219,0.0050689885301914,0.0120054991504533,0,0,22.77995391705069,120.3832629846112,HLA-B;HLA-DRA
KEGG_2021_Human,Coronavirus disease,2/232,0.0056704010689071,0.012758402405041,0,0,21.47826086956522,111.09620615967964,C3;CFB
KEGG_2021_Human,Asthma,1/31,0.0153956417644848,0.0329906609238961,0,0,73.92592592592592,308.5424792813036,HLA-DRA
KEGG_2021_Human,Fructose and mannose metabolism,1/33,0.0163815476907073,0.0335077111855376,0,0,69.29861111111111,284.9281499305533,TPI1
KEGG_2021_Human,Intestinal immune network for IgA production,1/48,0.0237475721230066,0.0464626411102303,0,0,47.14657210401892,176.3411440394006,HLA-DRA
KEGG_2021_Human,Legionellosis,1/57,0.0281433225032358,0.0527687296935671,0,0,39.5515873015873,141.21677360109922,C3
KEGG_2021_Human,Inflammatory bowel disease,1/65,0.0320356942028436,0.0576642495651184,0,0,34.59375,119.03379191454992,HLA-DRA
KEGG_2021_Human,Inositol phosphate metabolism,1/73,0.0359140308301434,0.0621588995137098,0,0,30.73765432098765,102.2527178173034,TPI1
KEGG_2021_Human,Pertussis,1/76,0.0373647978046119,0.0622746630076865,0,0,29.503703703703703,96.97944863399395,C3
KEGG_2021_Human,RNA degradation,1/79,0.0388135997677023,0.0623789996266645,0,0,28.36467236467237,92.15638325126108,ENO1
KEGG_2021_Human,Th1 and Th2 cell differentiation,1/92,0.0450690923255239,0.0683231445702791,0,0,24.296703296703296,75.30905521028181,HLA-DRA
KEGG_2021_Human,Rheumatoid arthritis,1/93,0.0455487630468527,0.0683231445702791,0,0,24.031400966183572,74.2323201774775,HLA-DRA
KEGG_2021_Human,Hematopoietic cell lineage,1/99,0.048422236549271,0.0701100726682926,0,0,22.55328798185941,68.28675824910428,HLA-DRA
KEGG_2021_Human,Chagas disease,1/102,0.0498560516752303,0.0701100726682926,0,0,21.88008800880088,65.60996868685889,C3
KEGG_2021_Human,Th17 cell differentiation,1/107,0.0522414233078482,0.0702275194694155,0,0,20.842767295597483,61.52533852087739,HLA-DRA
KEGG_2021_Human,HIF-1 signaling pathway,1/109,0.0531940618974191,0.0702275194694155,0,0,20.454732510288064,60.01026825392258,ENO1
KEGG_2021_Human,Toxoplasmosis,1/112,0.0546214040317676,0.0702275194694155,0,0,19.8988988988989,57.85265494685789,HLA-DRA
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,1/131,0.0636163562830486,0.0795204453538108,0,0,16.974358974358974,46.76240127804881,HLA-B
KEGG_2021_Human,Cellular senescence,1/156,0.0753344527600507,0.0916229830865481,0,0,14.21863799283154,36.76680591747282,HLA-B
KEGG_2021_Human,Influenza A,1/172,0.0827646026035753,0.098010713609497,0,0,12.877842755035738,32.0884266760251,HLA-DRA
KEGG_2021_Human,Neutrophil extracellular trap formation,1/189,0.0906002210285699,0.1045387165714268,0,0,11.703309692671397,28.103141488494085,C3
KEGG_2021_Human,Human immunodeficiency virus 1 infection,1/212,0.1011054591754641,0.1137436415723971,0,0,10.415481832543444,23.86802605954351,HLA-B
KEGG_2021_Human,Human cytomegalovirus infection,1/225,0.1069947692716383,0.11743328334692,0,0,9.804563492063492,21.912957536249337,HLA-B
KEGG_2021_Human,Shigellosis,1/246,0.1164349441761654,0.1246558495501093,0,0,8.954648526077097,19.256278395744665,C3
KEGG_2021_Human,Endocytosis,1/252,0.1191155895701044,0.1246558495501093,0,0,8.73793714032758,18.59136734336237,HLA-B
KEGG_2021_Human,Human papillomavirus infection,1/331,0.1537345881008925,0.1572285560122764,0,0,6.619528619528619,12.395250153668211,HLA-B
KEGG_2021_Human,Neuroactive ligand-receptor interaction,1/341,0.1580282660331969,0.1580282660331969,0,0,6.421568627450981,11.847674438945711,C3
