Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Prion disease	14/273	1.709800e-11	3.180227e-09	0	0	1.416360e+01	3.511449e+02	C1QB;PRNP;C1QA;NDUFA4;NDUFB1;UQCR11;PIK3R1;COX6C;COX6A1;TUBB4B;COX7C;ATP5F1E;TUBA1B;TUBA1A
KEGG_2021_Human	Parkinson disease	13/249	7.667762e-11	7.131019e-09	0	0	1.426043e+01	3.321454e+02	NDUFA4;NDUFB1;UQCR11;COX6C;COX6A1;TUBB4B;COX7C;ATP5F1E;GNAI2;TUBA1B;TUBA1A;CALM1;CALM2
KEGG_2021_Human	Alzheimer disease	14/369	9.040971e-10	5.605402e-08	0	0	1.028297e+01	2.141334e+02	NDUFA4;NDUFB1;UQCR11;PIK3R1;COX6C;COX6A1;TUBB4B;COX7C;ATP5F1E;TUBA1B;TUBA1A;APOE;CALM1;CALM2
KEGG_2021_Human	Huntington disease	12/306	1.100972e-08	5.119521e-07	0	0	1.039862e+01	1.905494e+02	TUBA1B;TUBA1A;NDUFA4;SLC1A3;NDUFB1;UQCR11;COX6C;COX6A1;TUBB4B;COX7C;ATP5F1E;POLR2L
KEGG_2021_Human	Pathways of neurodegeneration	13/475	1.766665e-07	6.571996e-06	0	0	7.200871e+00	1.119664e+02	PRNP;NDUFA4;NDUFB1;UQCR11;COX6C;COX6A1;TUBB4B;COX7C;ATP5F1E;TUBA1B;TUBA1A;CALM1;CALM2
KEGG_2021_Human	Amyotrophic lateral sclerosis	11/364	6.411775e-07	1.987650e-05	0	0	7.813540e+00	1.114208e+02	TUBA1B;TUBA1A;NDUFA4;HNRNPA2B1;NDUFB1;UQCR11;COX6C;COX6A1;TUBB4B;COX7C;ATP5F1E
KEGG_2021_Human	Oxidative phosphorylation	7/133	2.148501e-06	5.708874e-05	0	0	1.340447e+01	1.749383e+02	NDUFA4;NDUFB1;UQCR11;COX6C;COX6A1;COX7C;ATP5F1E
KEGG_2021_Human	Cardiac muscle contraction	6/87	2.475957e-06	5.756600e-05	0	0	1.769746e+01	2.284544e+02	ATP1A2;UQCR11;COX6A1;ATP1B1;COX6C;COX7C
KEGG_2021_Human	Diabetic cardiomyopathy	8/203	3.428716e-06	7.086014e-05	0	0	9.985945e+00	1.256564e+02	NDUFA4;NDUFB1;UQCR11;PIK3R1;COX6C;COX6A1;COX7C;ATP5F1E
KEGG_2021_Human	Non-alcoholic fatty liver disease	7/155	5.932851e-06	1.103510e-04	0	0	1.139923e+01	1.371897e+02	NDUFA4;NDUFB1;UQCR11;PIK3R1;COX6C;COX6A1;COX7C
KEGG_2021_Human	Gastric acid secretion	5/76	2.243985e-05	3.478176e-04	0	0	1.663313e+01	1.780522e+02	ATP1A2;ATP1B1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Pertussis	5/76	2.243985e-05	3.478176e-04	0	0	1.663313e+01	1.780522e+02	C1QB;C1QA;CALM1;CALM2;GNAI2
KEGG_2021_Human	Gap junction	5/88	4.563184e-05	6.528864e-04	0	0	1.421974e+01	1.421249e+02	GJA1;TUBA1B;TUBA1A;TUBB4B;GNAI2
KEGG_2021_Human	cAMP signaling pathway	7/216	5.060560e-05	6.723315e-04	0	0	8.047263e+00	7.959909e+01	PPP1R1B;ATP1A2;PIK3R1;ATP1B1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Thermogenesis	7/232	7.934591e-05	9.838893e-04	0	0	7.468943e+00	7.051947e+01	NDUFA4;NDUFB1;UQCR11;COX6C;COX6A1;COX7C;ATP5F1E
KEGG_2021_Human	cGMP-PKG signaling pathway	6/167	1.015500e-04	1.180519e-03	0	0	8.867769e+00	8.153877e+01	ATP1A2;ATP1B1;CALM1;CALM2;GTF2I;GNAI2
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	5/150	5.553052e-04	6.075692e-03	0	0	8.114122e+00	6.082340e+01	ATP1A2;ATP1B1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	3/37	5.932145e-04	6.129884e-03	0	0	2.039364e+01	1.515238e+02	ATP1A2;PIK3R1;ATP1B1
KEGG_2021_Human	Salivary secretion	4/93	7.909892e-04	7.743368e-03	0	0	1.048090e+01	7.485695e+01	ATP1A2;ATP1B1;CALM1;CALM2
KEGG_2021_Human	Aldosterone synthesis and secretion	4/98	9.622410e-04	8.948841e-03	0	0	9.920901e+00	6.891302e+01	ATP1A2;ATP1B1;CALM1;CALM2
KEGG_2021_Human	Chagas disease	4/102	1.116841e-03	9.695298e-03	0	0	9.514046e+00	6.466936e+01	C1QB;C1QA;PIK3R1;GNAI2
KEGG_2021_Human	Protein digestion and absorption	4/103	1.158056e-03	9.695298e-03	0	0	9.417469e+00	6.367163e+01	COL4A1;ELN;ATP1A2;ATP1B1
KEGG_2021_Human	Carbohydrate digestion and absorption	3/47	1.198881e-03	9.695298e-03	0	0	1.575079e+01	1.059456e+02	ATP1A2;PIK3R1;ATP1B1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	5/212	2.576530e-03	1.996811e-02	0	0	5.665977e+00	3.377665e+01	ELOB;PIK3R1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Dopaminergic synapse	4/132	2.870603e-03	2.135729e-02	0	0	7.273162e+00	4.257151e+01	PPP1R1B;CALM1;CALM2;GNAI2
KEGG_2021_Human	Apelin signaling pathway	4/137	3.280963e-03	2.238580e-02	0	0	6.997966e+00	4.002569e+01	APLNR;CALM1;CALM2;GNAI2
KEGG_2021_Human	Estrogen signaling pathway	4/137	3.280963e-03	2.238580e-02	0	0	6.997966e+00	4.002569e+01	PIK3R1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Fluid shear stress and atherosclerosis	4/139	3.455742e-03	2.238580e-02	0	0	6.893595e+00	3.907095e+01	GSTM3;PIK3R1;CALM1;CALM2
KEGG_2021_Human	Amphetamine addiction	3/69	3.610612e-03	2.238580e-02	0	0	1.048890e+01	5.898830e+01	PPP1R1B;CALM1;CALM2
KEGG_2021_Human	Renin secretion	3/69	3.610612e-03	2.238580e-02	0	0	1.048890e+01	5.898830e+01	CALM1;CALM2;GNAI2
KEGG_2021_Human	Glioma	3/75	4.565111e-03	2.709623e-02	0	0	9.611919e+00	5.180163e+01	PIK3R1;CALM1;CALM2
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	2/23	4.661717e-03	2.709623e-02	0	0	2.177340e+01	1.168877e+02	ATP1A2;ATP1B1
KEGG_2021_Human	Phototransduction	2/28	6.865288e-03	3.869526e-02	0	0	1.758179e+01	8.757975e+01	CALM1;CALM2
KEGG_2021_Human	Bile secretion	3/90	7.572008e-03	4.142334e-02	0	0	7.948677e+00	3.881575e+01	ATP1A2;AQP4;ATP1B1
KEGG_2021_Human	Circadian entrainment	3/97	9.294044e-03	4.565452e-02	0	0	7.354156e+00	3.440555e+01	CALM1;CALM2;GNAI2
KEGG_2021_Human	Phosphatidylinositol signaling system	3/97	9.294044e-03	4.565452e-02	0	0	7.354156e+00	3.440555e+01	PIK3R1;CALM1;CALM2
KEGG_2021_Human	Pathways in cancer	7/531	9.470020e-03	4.565452e-02	0	0	3.158374e+00	1.471683e+01	GSTM3;COL4A1;ELOB;PIK3R1;CALM1;CALM2;GNAI2
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	3/98	9.557154e-03	4.565452e-02	0	0	7.276377e+00	3.383854e+01	PIK3R1;CALM1;CALM2
