Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Prion disease,4/273,1.0392192525906557e-05,0.00018534206891905733,0,0,41.89060010621349,480.6718373606543,HSPA8;TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Gap junction,3/88,1.3238719208504097e-05,0.00018534206891905733,0,0,87.81176470588235,986.3337703993212,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Phagosome,3/152,6.790536245930654e-05,0.0006337833829535278,0,0,49.93288590604027,479.2256570273144,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Pathogenic Escherichia coli infection,3/197,0.00014651006228571622,0.001025570436,0,0,38.26353092783505,337.8063857759011,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Salmonella infection,3/249,0.00029218267568350447,0.0013635191531896,0,0,30.09603658536585,244.92549883549776,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Parkinson disease,3/249,0.00029218267568350447,0.0013635191531896,0,0,30.09603658536585,244.92549883549776,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Huntington disease,3/306,0.0005342376034105385,0.0021369504136421,0,0,24.363861386138613,183.57365224837287,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Amyotrophic lateral sclerosis,3/364,0.0008850125599628823,0.0028643920529174,0,0,20.38919667590028,143.3341915262708,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Alzheimer disease,3/369,0.0009206974455805948,0.0028643920529174,0,0,20.105532786885245,140.54529582804244,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Pathways of neurodegeneration,3/475,0.0019053903922464,0.0053350930982901,0,0,15.506091101694915,97.11570858313794,TUBA1B;TUBA1A;TUBB4B
KEGG_2021_Human,Apoptosis,2/142,0.0026398526724605,0.0067196249844449,0,0,31.506349206349206,187.0542087742641,TUBA1B;TUBA1A
KEGG_2021_Human,Tight junction,2/169,0.003713219285512,0.0086641783328614,0,0,26.37658017298736,147.59954565176596,TUBA1B;TUBA1A
KEGG_2021_Human,Legionellosis,1/57,0.0309144903817854,0.0665850562069224,0,0,35.59464285714286,123.7458530082544,HSPA8
KEGG_2021_Human,PPAR signaling pathway,1/74,0.0399649396748714,0.0773453260158237,0,0,27.28219178082192,87.84191112168185,FABP5
KEGG_2021_Human,Antigen processing and presentation,1/78,0.0420832593305425,0.0773453260158237,0,0,25.85974025974026,81.92637908684091,HSPA8
KEGG_2021_Human,Peroxisome,1/82,0.0441973291518992,0.0773453260158237,0,0,24.57777777777778,76.6603234550211,PRDX1
KEGG_2021_Human,TGF-beta signaling pathway,1/94,0.0505141161372029,0.080616713475635,0,0,21.39354838709677,63.87049121569168,ID3
KEGG_2021_Human,Amoebiasis,1/102,0.0547041984298952,0.080616713475635,0,0,19.69108910891089,57.21865853007522,PRDX1
KEGG_2021_Human,Longevity regulating pathway,1/102,0.0547041984298952,0.080616713475635,0,0,19.69108910891089,57.21865853007522,HSPA8
KEGG_2021_Human,Toxoplasmosis,1/112,0.0599181606870973,0.0838854249619363,0,0,17.90810810810811,50.40730639649694,HSPA8
KEGG_2021_Human,Estrogen signaling pathway,1/137,0.0728388887077658,0.0924191644645124,0,0,14.59779411764706,38.23899878007725,HSPA8
KEGG_2021_Human,Measles,1/139,0.0738655397975242,0.0924191644645124,0,0,14.384782608695652,37.47967865613064,HSPA8
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,1/143,0.0759157422387066,0.0924191644645124,0,0,13.976760563380282,36.0339226016509,ID3
KEGG_2021_Human,Spliceosome,1/150,0.0794936710039837,0.0927426161713144,0,0,13.31543624161074,33.71572144348522,HSPA8
KEGG_2021_Human,Protein processing in endoplasmic reticulum,1/171,0.09015202801117,0.1009702713725104,0,0,11.658235294117649,28.052720002675223,HSPA8
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.1121209085471433,0.1207455938200005,0,0,9.240654205607475,20.220191150159177,HSPA8
KEGG_2021_Human,Endocytosis,1/252,0.1302202684228954,0.1350432413274471,0,0,7.8637450199203185,16.03046354195277,HSPA8
KEGG_2021_Human,MAPK signaling pathway,1/294,0.1503585765234737,0.1503585765234737,0,0,6.722184300341297,12.73673990495629,HSPA8
