Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	ECM-receptor interaction	4/88	5.399590e-04	6.243501e-02	0	0	1.165844e+01	8.771828e+01	ITGB4;COL6A2;COL6A1;CD36
KEGG_2021_Human	Protein digestion and absorption	4/103	9.755470e-04	6.243501e-02	0	0	9.884524e+00	6.852458e+01	COL16A1;COL6A2;COL6A1;ATP1B1
KEGG_2021_Human	PPAR signaling pathway	3/74	3.864273e-03	1.074749e-01	0	0	1.022535e+01	5.681187e+01	UBC;CD36;PLTP
KEGG_2021_Human	Gastric acid secretion	3/76	4.165288e-03	1.074749e-01	0	0	9.944203e+00	5.450388e+01	ATP1B1;EZR;CALM1
KEGG_2021_Human	Parkinson disease	5/249	4.198238e-03	1.074749e-01	0	0	5.038678e+00	2.757714e+01	UCHL1;UBC;CALM1;TUBB4B;COX7C
KEGG_2021_Human	Pathways of neurodegeneration	6/475	1.571623e-02	3.066041e-01	0	0	3.149065e+00	1.307826e+01	PRNP;UCHL1;UBC;CALM1;TUBB4B;COX7C
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	1.749835e-02	3.066041e-01	0	0	3.503940e+00	1.417571e+01	NTRK2;ITGB4;COL6A2;COL6A1;DDIT4
KEGG_2021_Human	Cholesterol metabolism	2/50	1.916275e-02	3.066041e-01	0	0	9.973394e+00	3.944264e+01	CD36;PLTP
KEGG_2021_Human	Phagosome	3/152	2.702511e-02	3.633542e-01	0	0	4.853331e+00	1.752533e+01	MRC2;CD36;TUBB4B
KEGG_2021_Human	Prion disease	4/273	2.907949e-02	3.633542e-01	0	0	3.606590e+00	1.275911e+01	PRNP;HSPA2;TUBB4B;COX7C
KEGG_2021_Human	Amphetamine addiction	2/69	3.484980e-02	3.633542e-01	0	0	7.138284e+00	2.396114e+01	PPP1R1B;CALM1
KEGG_2021_Human	Tuberculosis	3/180	4.140428e-02	3.633542e-01	0	0	4.079785e+00	1.299155e+01	MRC2;CEBPB;CALM1
KEGG_2021_Human	Alcoholism	3/186	4.489919e-02	3.633542e-01	0	0	3.944822e+00	1.224211e+01	NTRK2;PPP1R1B;CALM1
KEGG_2021_Human	Transcriptional misregulation in cancer	3/192	4.853668e-02	3.633542e-01	0	0	3.818428e+00	1.155241e+01	CEBPB;TSPAN7;MLLT1
KEGG_2021_Human	Human papillomavirus infection	4/331	5.259205e-02	3.633542e-01	0	0	2.958130e+00	8.712257e+00	ITGB4;COL6A2;COL6A1;HES1
KEGG_2021_Human	Cardiac muscle contraction	2/87	5.293248e-02	3.633542e-01	0	0	5.621545e+00	1.652025e+01	ATP1B1;COX7C
KEGG_2021_Human	Focal adhesion	3/201	5.425602e-02	3.633542e-01	0	0	3.643200e+00	1.061644e+01	ITGB4;COL6A2;COL6A1
KEGG_2021_Human	GABAergic synapse	2/89	5.511077e-02	3.633542e-01	0	0	5.491760e+00	1.591737e+01	SLC6A13;GABRG1
KEGG_2021_Human	Salivary secretion	2/93	5.956044e-02	3.633542e-01	0	0	5.249305e+00	1.480705e+01	ATP1B1;CALM1
KEGG_2021_Human	Thiamine metabolism	1/15	6.190869e-02	3.633542e-01	0	0	1.692262e+01	4.708033e+01	AK1
KEGG_2021_Human	Lipid and atherosclerosis	3/215	6.376456e-02	3.633542e-01	0	0	3.400196e+00	9.359235e+00	HSPA2;CD36;CALM1
KEGG_2021_Human	cAMP signaling pathway	3/216	6.447158e-02	3.633542e-01	0	0	3.384060e+00	9.277506e+00	PPP1R1B;ATP1B1;CALM1
KEGG_2021_Human	Aldosterone synthesis and secretion	2/98	6.529020e-02	3.633542e-01	0	0	4.974649e+00	1.357538e+01	ATP1B1;CALM1
KEGG_2021_Human	Nitrogen metabolism	1/17	6.987167e-02	3.726489e-01	0	0	1.480580e+01	3.939965e+01	CA3
KEGG_2021_Human	Neurotrophin signaling pathway	2/119	9.117462e-02	4.596282e-01	0	0	4.077438e+00	9.765377e+00	NTRK2;CALM1
