Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Leishmaniasis	7/77	1.659811e-09	2.639099e-07	0	0	4.140625e+01	8.370920e+02	NFKBIA;C3;JUN;HLA-DRA;FOS;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Rheumatoid arthritis	7/93	6.322376e-09	3.135053e-07	0	0	3.367563e+01	6.357680e+02	JUN;HLA-DRA;CCL2;FOS;HLA-DRB1;VEGFA;HLA-DPA1
KEGG_2021_Human	Staphylococcus aureus infection	7/95	7.343495e-09	3.135053e-07	0	0	3.290696e+01	6.163293e+02	C3;C1S;C1R;HLA-DRA;CFB;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	9/219	7.886926e-09	3.135053e-07	0	0	1.838665e+01	3.430591e+02	NFKBIA;JUN;ZFP36;SLC2A1;HLA-DRA;FOS;HLA-DRB1;HLA-E;HLA-DPA1
KEGG_2021_Human	Phagosome	7/152	1.905639e-07	5.024709e-06	0	0	1.991379e+01	3.081317e+02	C3;C1R;SEC61G;HLA-DRA;HLA-DRB1;HLA-E;HLA-DPA1
KEGG_2021_Human	Th1 and Th2 cell differentiation	6/92	1.942072e-07	5.024709e-06	0	0	2.827575e+01	4.369830e+02	NFKBIA;JUN;HLA-DRA;FOS;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Coronavirus disease	8/232	2.212136e-07	5.024709e-06	0	0	1.498556e+01	2.296408e+02	NFKBIA;C3;JUN;C1S;C1R;CCL2;FOS;CFB
KEGG_2021_Human	Th17 cell differentiation	6/107	4.769354e-07	9.401593e-06	0	0	2.405819e+01	3.501883e+02	NFKBIA;JUN;HLA-DRA;FOS;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	HIF-1 signaling pathway	6/109	5.321656e-07	9.401593e-06	0	0	2.358867e+01	3.407692e+02	LDHA;PGK1;SLC2A1;TIMP1;PFKP;VEGFA
KEGG_2021_Human	TNF signaling pathway	6/112	6.247605e-07	9.933692e-06	0	0	2.291760e+01	3.273984e+02	NFKBIA;JUN;CEBPB;CCL2;FOS;JUNB
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	7/193	9.585664e-07	1.385564e-05	0	0	1.549205e+01	2.146861e+02	NFKBIA;C3;JUN;ZFP36;FOS;VEGFA;HLA-E
KEGG_2021_Human	Epstein-Barr virus infection	7/202	1.300471e-06	1.723124e-05	0	0	1.477030e+01	2.001787e+02	NFKBIA;JUN;GADD45B;HLA-DRA;HLA-DRB1;HLA-E;HLA-DPA1
KEGG_2021_Human	Systemic lupus erythematosus	6/135	1.869088e-06	2.286038e-05	0	0	1.880968e+01	2.481008e+02	C3;C1S;C1R;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Pertussis	5/76	2.079384e-06	2.361586e-05	0	0	2.799155e+01	3.662257e+02	C3;JUN;C1S;C1R;FOS
KEGG_2021_Human	Allograft rejection	4/38	3.523870e-06	3.735303e-05	0	0	4.593080e+01	5.767048e+02	HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-E
