Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Synaptic vesicle cycle,5/78,8.824118205274583e-09,2.8237178256878666e-07,0,0,97.3972602739726,1806.307884957854,SNAP25;STXBP1;SLC17A7;ATP6V0E2;DNM1
KEGG_2021_Human,Nicotine addiction,2/40,0.0006527118331915355,0.0104433893310645,0,0,61.74303405572756,452.8465544668573,SLC17A7;GABRD
KEGG_2021_Human,Retrograde endocannabinoid signaling,2/148,0.0085639988022364,0.0721154683777452,0,0,15.983078162771958,76.08245764251495,SLC17A7;GABRD
KEGG_2021_Human,Phagosome,2/152,0.0090144335472181,0.0721154683777452,0,0,15.55372549019608,73.24137749001156,ATP6V0E2;TUBB4A
KEGG_2021_Human,Collecting duct acid secretion,1/27,0.0253518240632961,0.1622516740050951,0,0,42.638888888888886,156.69384876205734,ATP6V0E2
KEGG_2021_Human,Human papillomavirus infection,2/331,0.038794360875457,0.1695689458354465,0,0,7.027355623100304,22.835254228817995,RELN;ATP6V0E2
KEGG_2021_Human,Vibrio cholerae infection,1/50,0.0464664552952436,0.1695689458354465,0,0,22.598639455782312,69.35578082800635,ATP6V0E2
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,1/53,0.049188372572355,0.1695689458354465,0,0,21.291666666666668,64.13258686532767,DNM1
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,1/70,0.0644740648279743,0.1695689458354465,0,0,16.03220611916264,43.95216853322471,ATP6V0E2
KEGG_2021_Human,Bacterial invasion of epithelial cells,1/77,0.0707002581349002,0.1695689458354465,0,0,14.550438596491228,38.54856507595181,DNM1
KEGG_2021_Human,Insulin secretion,1/86,0.0786476946512038,0.1695689458354465,0,0,13.003921568627453,33.06607217254294,SNAP25
KEGG_2021_Human,ECM-receptor interaction,1/88,0.0804050261085207,0.1695689458354465,0,0,12.703703703703704,32.021953951870294,RELN
KEGG_2021_Human,Gap junction,1/88,0.0804050261085207,0.1695689458354465,0,0,12.703703703703704,32.021953951870294,TUBB4A
KEGG_2021_Human,GABAergic synapse,1/89,0.081282500607778,0.1695689458354465,0,0,12.55871212121212,31.520163750462697,GABRD
KEGG_2021_Human,Morphine addiction,1/91,0.0830350705457495,0.1695689458354465,0,0,12.278395061728396,30.55469063103589,GABRD
KEGG_2021_Human,Rheumatoid arthritis,1/93,0.0847844729177232,0.1695689458354465,0,0,12.010265700483092,29.63704634647099,ATP6V0E2
KEGG_2021_Human,Glutamatergic synapse,1/114,0.1029633103992646,0.1938132901633215,0,0,9.76794493608653,22.20627570308965,SLC17A7
KEGG_2021_Human,Oxidative phosphorylation,1/133,0.1191155925522913,0.2106757738770331,0,0,8.353956228956228,17.77438595644681,ATP6V0E2
KEGG_2021_Human,Spinocerebellar ataxia,1/143,0.1275057332493747,0.2106757738770331,0,0,7.761737089201878,15.986026740575618,RELN
KEGG_2021_Human,Phospholipase D signaling pathway,1/148,0.1316723586731457,0.2106757738770331,0,0,7.495842781557068,15.197360794380687,DNM1
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.1715198803207024,0.2541019432293792,0,0,5.607993197278912,9.887206608811388,TUBB4A
KEGG_2021_Human,Focal adhesion,1/201,0.1746950859701982,0.2541019432293792,0,0,5.494722222222222,9.586714339948625,RELN
KEGG_2021_Human,Salmonella infection,1/249,0.2119093563191006,0.2741525186213635,0,0,4.420474910394265,6.858794107794724,TUBB4A
KEGG_2021_Human,Parkinson disease,1/249,0.2119093563191006,0.2741525186213635,0,0,4.420474910394265,6.858794107794724,TUBB4A
KEGG_2021_Human,Endocytosis,1/252,0.2141816551729402,0.2741525186213635,0,0,4.366976538291279,6.729208511364574,DNM1
KEGG_2021_Human,Prion disease,1/273,0.2299148223644643,0.2829720890639561,0,0,4.025531045751634,5.917717326074231,TUBB4A
KEGG_2021_Human,Huntington disease,1/306,0.2540368691872344,0.301080733851537,0,0,3.583970856102004,4.911028776509646,TUBB4A
KEGG_2021_Human,Neuroactive ligand-receptor interaction,1/341,0.2788377926991063,0.3077305596271195,0,0,3.209313725490196,4.098694966277906,GABRD
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.2878489978178797,0.3077305596271195,0,0,3.0890777463015424,3.846887980605738,RELN
KEGG_2021_Human,Amyotrophic lateral sclerosis,1/364,0.2947079957395191,0.3077305596271195,0,0,3.002448729721457,3.6683025585825018,TUBB4A
KEGG_2021_Human,Alzheimer disease,1/369,0.298113979638772,0.3077305596271195,0,0,2.960899758454106,3.583515934548504,TUBB4A
KEGG_2021_Human,Pathways of neurodegeneration,1/475,0.3667577503632527,0.3667577503632527,0,0,2.286333802156587,2.293315647434274,TUBB4A
