Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Gastric acid secretion	2/76	1.435830e-02	3.951792e-01	0	0	1.167920e+01	4.955984e+01	ATP1A2;EZR
KEGG_2021_Human	cAMP signaling pathway	3/216	1.503985e-02	3.951792e-01	0	0	6.178091e+00	2.592977e+01	VIPR2;PPP1R1B;ATP1A2
KEGG_2021_Human	TGF-beta signaling pathway	2/94	2.142887e-02	3.951792e-01	0	0	9.385633e+00	3.606914e+01	ID1;ID4
KEGG_2021_Human	Protein digestion and absorption	2/103	2.540500e-02	3.951792e-01	0	0	8.545415e+00	3.138568e+01	ELN;ATP1A2
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	2/143	4.623398e-02	3.951792e-01	0	0	6.108850e+00	1.877885e+01	ID1;ID4
KEGG_2021_Human	Spinocerebellar ataxia	2/143	4.623398e-02	3.951792e-01	0	0	6.108850e+00	1.877885e+01	RELN;PPIF
KEGG_2021_Human	One carbon pool by folate	1/20	4.694276e-02	3.951792e-01	0	0	2.232139e+01	6.827725e+01	ALDH1L1
KEGG_2021_Human	PI3K-Akt signaling pathway	3/354	5.300969e-02	3.951792e-01	0	0	3.722887e+00	1.093516e+01	NTRK2;RELN;DDIT4
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	1/23	5.379548e-02	3.951792e-01	0	0	1.927466e+01	5.633147e+01	ATP1A2
KEGG_2021_Human	cGMP-PKG signaling pathway	2/167	6.089191e-02	3.951792e-01	0	0	5.213966e+00	1.459209e+01	PPIF;ATP1A2
KEGG_2021_Human	Alcoholism	2/186	7.347071e-02	3.951792e-01	0	0	4.671078e+00	1.219557e+01	NTRK2;PPP1R1B
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	8.514218e-02	3.951792e-01	0	0	1.177069e+01	2.899629e+01	ATP1A2
KEGG_2021_Human	Carbohydrate digestion and absorption	1/47	1.069078e-01	3.951792e-01	0	0	9.207216e+00	2.058539e+01	ATP1A2
KEGG_2021_Human	Cocaine addiction	1/49	1.111997e-01	3.951792e-01	0	0	8.822695e+00	1.937841e+01	PPP1R1B
KEGG_2021_Human	Calcium signaling pathway	2/240	1.130553e-01	3.951792e-01	0	0	3.601388e+00	7.850589e+00	NTRK2;PPIF
KEGG_2021_Human	Arginine and proline metabolism	1/50	1.133380e-01	3.951792e-01	0	0	8.642206e+00	1.881737e+01	CKB
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	1/53	1.197229e-01	3.951792e-01	0	0	8.142390e+00	1.728284e+01	ATP1A2
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	1.197229e-01	3.951792e-01	0	0	8.142390e+00	1.728284e+01	CHPF
KEGG_2021_Human	Hedgehog signaling pathway	1/56	1.260628e-01	3.951792e-01	0	0	7.697099e+00	1.594050e+01	BOC
KEGG_2021_Human	Glutathione metabolism	1/57	1.281661e-01	3.951792e-01	0	0	7.559271e+00	1.552998e+01	GSTM3
KEGG_2021_Human	VEGF signaling pathway	1/59	1.323579e-01	3.951792e-01	0	0	7.297872e+00	1.475809e+01	HSPB1
KEGG_2021_Human	Mineral absorption	1/60	1.344464e-01	3.951792e-01	0	0	7.173819e+00	1.439491e+01	ATP1A2
KEGG_2021_Human	Amphetamine addiction	1/69	1.530227e-01	3.951792e-01	0	0	6.221527e+00	1.167886e+01	PPP1R1B
KEGG_2021_Human	MAPK signaling pathway	2/294	1.568518e-01	3.951792e-01	0	0	2.927338e+00	5.422758e+00	NTRK2;HSPB1
KEGG_2021_Human	Thyroid hormone synthesis	1/75	1.651895e-01	3.951792e-01	0	0	5.715354e+00	1.029142e+01	ATP1A2
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	1/76	1.672006e-01	3.951792e-01	0	0	5.638865e+00	1.008546e+01	GSTM3
KEGG_2021_Human	Leishmaniasis	1/77	1.692069e-01	3.951792e-01	0	0	5.564390e+00	9.885878e+00	MARCKSL1
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	1.692069e-01	3.951792e-01	0	0	5.564390e+00	9.885878e+00	GJA1
KEGG_2021_Human	MicroRNAs in cancer	2/310	1.703989e-01	3.951792e-01	0	0	2.773010e+00	4.907154e+00	DDIT4;EZR
KEGG_2021_Human	Synaptic vesicle cycle	1/78	1.712085e-01	3.951792e-01	0	0	5.491849e+00	9.692416e+00	SLC6A13
KEGG_2021_Human	Insulin secretion	1/86	1.870523e-01	3.951792e-01	0	0	4.972966e+00	8.336517e+00	ATP1A2
KEGG_2021_Human	Human papillomavirus infection	2/331	1.884701e-01	3.951792e-01	0	0	2.593234e+00	4.327629e+00	HES6;RELN
KEGG_2021_Human	Cardiac muscle contraction	1/87	1.890118e-01	3.951792e-01	0	0	4.914894e+00	8.187947e+00	ATP1A2
KEGG_2021_Human	ECM-receptor interaction	1/88	1.909667e-01	3.951792e-01	0	0	4.858156e+00	8.043437e+00	RELN
KEGG_2021_Human	Gap junction	1/88	1.909667e-01	3.951792e-01	0	0	4.858156e+00	8.043437e+00	GJA1
KEGG_2021_Human	GABAergic synapse	1/89	1.929169e-01	3.951792e-01	0	0	4.802708e+00	7.902835e+00	SLC6A13
KEGG_2021_Human	Bile secretion	1/90	1.948626e-01	3.951792e-01	0	0	4.748506e+00	7.765995e+00	ATP1A2
KEGG_2021_Human	Salivary secretion	1/93	2.006720e-01	3.951792e-01	0	0	4.592969e+00	7.376692e+00	ATP1A2
