Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Staphylococcus aureus infection	15/95	3.448431e-22	4.000179e-20	0	0	7.922074e+01	3.915006e+03	C1QB;C1QA;HLA-DRB5;C1S;C1R;CFI;C3;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DQA1;CFB;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human	Allograft rejection	10/38	1.688229e-17	9.791730e-16	0	0	1.367445e+02	5.281109e+03	HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Graft-versus-host disease	10/42	5.205468e-17	1.962399e-15	0	0	1.196274e+02	4.485338e+03	HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Type I diabetes mellitus	10/43	6.766893e-17	1.962399e-15	0	0	1.159965e+02	4.318771e+03	HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Systemic lupus erythematosus	13/135	2.098088e-16	4.867564e-15	0	0	4.309267e+01	1.555660e+03	C1QB;C1QA;HLA-DRB5;C1S;C1R;C3;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human	Antigen processing and presentation	11/78	6.600362e-16	1.113801e-14	0	0	6.396869e+01	2.235977e+03	CD74;HLA-DRB5;HLA-DMA;HLA-B;HLA-DPB1;HLA-DRA;HLA-C;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human	Autoimmune thyroid disease	10/53	6.721212e-16	1.113801e-14	0	0	8.897585e+01	3.108469e+03	HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Viral myocarditis	10/60	2.556128e-15	3.706385e-14	0	0	7.649231e+01	2.570163e+03	HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Leishmaniasis	10/77	3.572550e-14	4.195710e-13	0	0	5.703502e+01	1.765970e+03	C3;HLA-DRB5;HLA-DMA;HLA-DPB1;HLA-DRA;FOS;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human	Phagosome	12/152	3.724664e-14	4.195710e-13	0	0	3.393943e+01	1.049448e+03	C3;HLA-DRB5;HLA-DMA;C1R;HLA-B;HLA-DPB1;HLA-DRA;HLA-C;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
