Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Staphylococcus aureus infection,15/95,3.448430589232984e-22,4.000179483510261e-20,0,0,79.22074468085107,3915.006243747967,C1QB;C1QA;HLA-DRB5;C1S;C1R;CFI;C3;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DQA1;CFB;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human,Allograft rejection,10/38,1.6882293424474584e-17,9.79173018619526e-16,0,0,136.7445054945055,5281.1092210303705,HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Graft-versus-host disease,10/42,5.2054684928223676e-17,1.962398853426047e-15,0,0,119.62740384615384,4485.338216507728,HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Type I diabetes mellitus,10/43,6.766892598020852e-17,1.962398853426047e-15,0,0,115.9965034965035,4318.770751559351,HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Systemic lupus erythematosus,13/135,2.098087744463733e-16,4.867563567155861e-15,0,0,43.0926731348277,1555.6599429307498,C1QB;C1QA;HLA-DRB5;C1S;C1R;C3;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human,Antigen processing and presentation,11/78,6.600362476241857e-16,1.11380089107011e-14,0,0,63.96868598185543,2235.9766052540804,CD74;HLA-DRB5;HLA-DMA;HLA-B;HLA-DPB1;HLA-DRA;HLA-C;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human,Autoimmune thyroid disease,10/53,6.72121227369894e-16,1.11380089107011e-14,0,0,88.97584973166369,3108.4685566879043,HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Viral myocarditis,10/60,2.5561278648722897e-15,3.70638540406482e-14,0,0,76.49230769230769,2570.163173107257,HLA-DMA;HLA-DRB5;HLA-B;HLA-DPB1;HLA-C;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Leishmaniasis,10/77,3.5725500611574406e-14,4.195710066289908e-13,0,0,57.03501722158438,1765.9701996599808,C3;HLA-DRB5;HLA-DMA;HLA-DPB1;HLA-DRA;FOS;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
KEGG_2021_Human,Phagosome,12/152,3.7246639848118576e-14,4.195710066289908e-13,0,0,33.93942857142857,1049.448356280405,C3;HLA-DRB5;HLA-DMA;C1R;HLA-B;HLA-DPB1;HLA-DRA;HLA-C;HLA-DQA1;HLA-DRB1;HLA-DQB1;HLA-DPA1
