Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	1.724132e-01	2.685539e-01	0	0	5.448191e+00	9.577166e+00	ITGB1
KEGG_2021_Human	Huntington disease	2/306	1.724399e-01	2.685539e-01	0	0	2.750140e+00	4.833939e+00	NDUFA4L2;SOD2
KEGG_2021_Human	Peroxisome	1/82	1.825413e-01	2.797004e-01	0	0	5.110597e+00	8.691994e+00	SOD2
KEGG_2021_Human	Cardiac muscle contraction	1/87	1.925481e-01	2.903502e-01	0	0	4.812258e+00	7.927759e+00	TPM4
KEGG_2021_Human	TGF-beta signaling pathway	1/94	2.063562e-01	3.063099e-01	0	0	4.448477e+00	7.020371e+00	DCN
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	1/97	2.122029e-01	3.101426e-01	0	0	4.308811e+00	6.679573e+00	GSN
KEGG_2021_Human	Alzheimer disease	2/369	2.286070e-01	3.290555e-01	0	0	2.270740e+00	3.351048e+00	NDUFA4L2;APOE
KEGG_2021_Human	HIF-1 signaling pathway	1/109	2.351706e-01	3.334509e-01	0	0	3.827739e+00	5.540438e+00	TIMP1
KEGG_2021_Human	Neurotrophin signaling pathway	1/119	2.538083e-01	3.545851e-01	0	0	3.501589e+00	4.801295e+00	ARHGDIB
KEGG_2021_Human	Osteoclast differentiation	1/127	2.683974e-01	3.632846e-01	0	0	3.277943e+00	4.311434e+00	CYBA
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	1/131	2.755868e-01	3.632846e-01	0	0	3.176442e+00	4.093966e+00	HLA-B
KEGG_2021_Human	FoxO signaling pathway	1/131	2.755868e-01	3.632846e-01	0	0	3.176442e+00	4.093966e+00	SOD2
KEGG_2021_Human	Vascular smooth muscle contraction	1/133	2.791555e-01	3.632846e-01	0	0	3.127999e+00	3.991283e+00	MYH9
KEGG_2021_Human	Oxidative phosphorylation	1/133	2.791555e-01	3.632846e-01	0	0	3.127999e+00	3.991283e+00	NDUFA4L2
KEGG_2021_Human	Apelin signaling pathway	1/137	2.862413e-01	3.670276e-01	0	0	3.035386e+00	3.797025e+00	CCN2
KEGG_2021_Human	Fluid shear stress and atherosclerosis	1/139	2.897586e-01	3.670276e-01	0	0	2.991093e+00	3.705088e+00	CYBA
KEGG_2021_Human	Retrograde endocannabinoid signaling	1/148	3.053774e-01	3.807832e-01	0	0	2.806689e+00	3.329314e+00	NDUFA4L2
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	3.088023e-01	3.807832e-01	0	0	2.768736e+00	3.253415e+00	TPM4
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	3.172923e-01	3.807832e-01	0	0	2.678166e+00	3.074352e+00	NDUFA4L2
KEGG_2021_Human	Cellular senescence	1/156	3.189780e-01	3.807832e-01	0	0	2.660753e+00	3.040265e+00	HLA-B
KEGG_2021_Human	Hepatitis C	1/157	3.206596e-01	3.807832e-01	0	0	2.643563e+00	3.006723e+00	CLDN5
KEGG_2021_Human	Hippo signaling pathway	1/163	3.306642e-01	3.878160e-01	0	0	2.544882e+00	2.816298e+00	CCN2
KEGG_2021_Human	Protein processing in endoplasmic reticulum	1/171	3.437795e-01	3.982811e-01	0	0	2.424142e+00	2.588390e+00	CRYAB
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	3.598199e-01	4.118421e-01	0	0	2.288310e+00	2.339000e+00	CYBA
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	1/193	3.785621e-01	4.281357e-01	0	0	2.143989e+00	2.082618e+00	HLA-B
KEGG_2021_Human	Rap1 signaling pathway	1/210	4.041964e-01	4.497512e-01	0	0	1.967903e+00	1.782633e+00	ITGB1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	1/212	4.071432e-01	4.497512e-01	0	0	1.949052e+00	1.751399e+00	HLA-B
KEGG_2021_Human	Human cytomegalovirus infection	1/225	4.259526e-01	4.651206e-01	0	0	1.834728e+00	1.565807e+00	HLA-B
KEGG_2021_Human	Thermogenesis	1/232	4.358373e-01	4.652196e-01	0	0	1.778499e+00	1.477019e+00	NDUFA4L2
KEGG_2021_Human	Coronavirus disease	1/232	4.358373e-01	4.652196e-01	0	0	1.778499e+00	1.477019e+00	VWF
KEGG_2021_Human	Salmonella infection	1/249	4.591540e-01	4.782729e-01	0	0	1.655158e+00	1.288325e+00	MYL12A
KEGG_2021_Human	Parkinson disease	1/249	4.591540e-01	4.782729e-01	0	0	1.655158e+00	1.288325e+00	NDUFA4L2
KEGG_2021_Human	Endocytosis	1/252	4.631695e-01	4.782729e-01	0	0	1.635126e+00	1.258495e+00	HLA-B
KEGG_2021_Human	MicroRNAs in cancer	1/310	5.353047e-01	5.468166e-01	0	0	1.324299e+00	8.275797e-01	TIMP3
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	5.938794e-01	6.001972e-01	0	0	1.124197e+00	5.857953e-01	NDUFA4L2
KEGG_2021_Human	Pathways of neurodegeneration	1/475	6.924822e-01	6.924822e-01	0	0	8.560566e-01	3.145775e-01	NDUFA4L2
