Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,ECM-receptor interaction,7/88,1.851347891728326e-09,1.7587804971419097e-07,0,0,40.88477366255144,822.084530281935,COL1A1;ITGB1;COL1A2;VWF;COL4A2;COL4A1;FN1
KEGG_2021_Human,Focal adhesion,8/201,2.8675262758544687e-08,1.362074981030873e-06,0,0,19.975230633135347,346.91444489649376,COL1A1;ITGB1;COL1A2;VWF;COL4A2;COL4A1;FN1;MYL12A
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,6/100,1.5776360503162636e-07,3.575598719448732e-06,0,0,29.476001979218207,461.6580977666666,COL1A1;COL3A1;COL1A2;COL4A2;COL4A1;FN1
KEGG_2021_Human,Amoebiasis,6/102,1.7755420913942786e-07,3.575598719448732e-06,0,0,28.859011627906977,448.5841844328364,COL1A1;COL3A1;COL1A2;COL4A2;COL4A1;FN1
KEGG_2021_Human,Protein digestion and absorption,6/103,1.8818940628677537e-07,3.575598719448732e-06,0,0,28.56005754015824,442.2758217499223,COL1A1;COL18A1;COL3A1;COL1A2;COL4A2;COL4A1
KEGG_2021_Human,Platelet activation,6/124,5.653879911212842e-07,8.951976526087e-06,0,0,23.452502956247532,337.38192957126347,COL1A1;ITGB1;COL3A1;COL1A2;VWF;MYL12A
KEGG_2021_Human,Leishmaniasis,5/77,1.2385103638726998e-06,1.5342434628536266e-05,0,0,31.374684343434343,426.7459448417509,ITGB1;HLA-DPB1;HLA-DRA;CYBA;HLA-DPA1
KEGG_2021_Human,Human papillomavirus infection,8/331,1.2919944950346328e-06,1.5342434628536266e-05,0,0,11.85713206977271,160.77468848970656,COL1A1;ITGB1;COL1A2;VWF;COL4A2;COL4A1;FN1;HLA-B
KEGG_2021_Human,Cell adhesion molecules,6/148,1.5955441577627807e-06,1.6841854998607128e-05,0,0,19.46511627906977,259.8261282231805,ITGB1;CLDN5;HLA-B;HLA-DPB1;HLA-DRA;HLA-DPA1
KEGG_2021_Human,Phagosome,6/152,1.863722489686152e-06,1.7705363652018445e-05,0,0,18.928002548582352,249.71590222505304,ITGB1;HLA-B;HLA-DPB1;HLA-DRA;CYBA;HLA-DPA1
KEGG_2021_Human,Allograft rejection,4/38,2.2070854224613605e-06,1.906119228489357e-05,0,0,52.07058823529412,678.1588914842603,HLA-B;HLA-DPB1;HLA-DRA;HLA-DPA1
KEGG_2021_Human,Graft-versus-host disease,4/42,3.322741878298332e-06,2.63050398698618e-05,0,0,46.58011695906433,587.5951446005249,HLA-B;HLA-DPB1;HLA-DRA;HLA-DPA1
KEGG_2021_Human,Type I diabetes mellitus,4/43,3.6569529618491046e-06,2.6723887028897303e-05,0,0,45.38347578347578,568.1503000860865,HLA-B;HLA-DPB1;HLA-DRA;HLA-DPA1
KEGG_2021_Human,Autoimmune thyroid disease,4/53,8.522502796162638e-06,5.445950306076439e-05,0,0,36.10340136054422,421.42780162789467,HLA-B;HLA-DPB1;HLA-DRA;HLA-DPA1
KEGG_2021_Human,Leukocyte transendothelial migration,5/114,8.59886890433122e-06,5.445950306076439e-05,0,0,20.685988323603,241.27888313191465,ITGB1;CLDN5;CYBA;THY1;MYL12A
KEGG_2021_Human,Proteoglycans in cancer,6/205,1.0439353106907305e-05,6.198365907226212e-05,0,0,13.849713684702582,158.85521795828765,COL1A1;ITGB1;COL1A2;FN1;TIMP3;DCN
KEGG_2021_Human,Viral myocarditis,4/60,1.4014832134167174e-05,7.831817957328714e-05,0,0,31.57936507936508,352.9118581161904,HLA-B;HLA-DPB1;HLA-DRA;HLA-DPA1
KEGG_2021_Human,Relaxin signaling pathway,5/129,1.568446272610854e-05,8.277910883223951e-05,0,0,18.16990469208211,201.01074789504636,COL1A1;COL3A1;COL1A2;COL4A2;COL4A1
KEGG_2021_Human,PI3K-Akt signaling pathway,7/354,2.324850303352629e-05,0.00011624251516763144,0,0,9.415946205571563,100.46127061813736,COL1A1;ITGB1;COL1A2;VWF;COL4A2;COL4A1;FN1
