Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,1/35,0.0190870263243922,0.1145365500516,0,0,58.69117647058823,232.34348501767585,NNMT
KEGG_2021_Human,B cell receptor signaling pathway,1/81,0.0436692097020192,0.1145365500516,0,0,24.88625,77.92163622636126,IFITM1
KEGG_2021_Human,ECM-receptor interaction,1/88,0.0473604821923678,0.1145365500516,0,0,22.87586206896552,69.77062685533508,COL1A1
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,1/100,0.0536582567508638,0.1145365500516,0,0,20.09090909090909,58.76831842188268,COL1A1
KEGG_2021_Human,Amoebiasis,1/102,0.0547041984298952,0.1145365500516,0,0,19.69108910891089,57.21865853007522,COL1A1
KEGG_2021_Human,Protein digestion and absorption,1/103,0.0552267750789663,0.1145365500516,0,0,19.49705882352941,56.46947550554387,COL1A1
KEGG_2021_Human,HIF-1 signaling pathway,1/109,0.0583567238440699,0.1145365500516,0,0,18.40833333333333,52.30140127379555,TIMP1
KEGG_2021_Human,Platelet activation,1/124,0.0661403988818775,0.1145365500516,0,0,16.151219512195123,43.86631714557356,COL1A1
KEGG_2021_Human,Relaxin signaling pathway,1/129,0.06872193003096,0.1145365500516,0,0,15.51640625,41.54807800311569,COL1A1
KEGG_2021_Human,Focal adhesion,1/201,0.1051836949509205,0.1339634583873833,0,0,9.8945,22.28287885995274,COL1A1
KEGG_2021_Human,Diabetic cardiomyopathy,1/203,0.1061777328104574,0.1339634583873833,0,0,9.795544554455445,21.96788850664253,COL1A1
KEGG_2021_Human,Proteoglycans in cancer,1/205,0.1071707667099066,0.1339634583873833,0,0,9.698529411764708,21.66003382009917,COL1A1
KEGG_2021_Human,Salmonella infection,1/249,0.1287653473428992,0.1485754007802683,0,0,7.96008064516129,16.316283112788998,S100A10
KEGG_2021_Human,Human papillomavirus infection,1/331,0.1677472668239533,0.178392738967805,0,0,5.957272727272727,10.63549991536378,COL1A1
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.178392738967805,0.178392738967805,0,0,5.562606232294618,9.588641287683966,COL1A1
